"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Lucky Tower","Runic String","-","6.76%","Skeletal Champion",370
"Bristle Woods Rift","Lucky Tower","Runic String","-","1.62%","Harbinger of Death",370
"Bristle Woods Rift","Lucky Tower","Runic String","-","1.35%","Sentient Slime",370
"Bristle Woods Rift","Runic Laboratory","Runic String","-","26.50%","Timelost Thaumaturge",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","16.69%","Chamber Cleaver",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","14.27%","Shackled Servant",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","12.61%","Timeslither Pythoness",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","10.45%","Dread Knight",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","7.90%","Portal Paladin",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","5.73%","Vigilant Ward",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","3.57%","Skeletal Champion",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","1.78%","Harbinger of Death",785
"Bristle Woods Rift","Runic Laboratory","Runic String","-","0.51%","Sentient Slime",785
"Bristle Woods Rift","Timewarp","Runic String","-","31.34%","Carrion Medium",8190
"Bristle Woods Rift","Timewarp","Runic String","-","26.06%","Chronomaster",8190
"Bristle Woods Rift","Timewarp","Runic String","-","17.90%","Timeless Lich",8190
"Bristle Woods Rift","Timewarp","Runic String","-","10.28%","Sentient Slime",8190
"Bristle Woods Rift","Timewarp","Runic String","-","9.80%","Portal Paladin",8190
"Bristle Woods Rift","Timewarp","Runic String","-","4.62%","Skeletal Champion",8190
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","27.35%","Skeletal Champion",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","26.20%","Dread Knight",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","10.67%","Vigilant Ward",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","7.44%","Timelost Thaumaturge",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","6.41%","Timeslither Pythoness",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","6.20%","Shackled Servant",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","5.40%","Absolute Acolyte",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","4.26%","Harbinger of Death",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","3.62%","Carrion Medium",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","2.00%","Timeless Lich",16558
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","-","0.45%","Chronomaster",16558
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","41.36%","Epoch Golem",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","18.60%","Portal Plunderer",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","16.45%","Chamber Cleaver",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","14.29%","Dread Knight",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","3.49%","Clockwork Timespinner",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","3.49%","Skeletal Champion",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","1.33%","Sentient Slime",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","0.50%","Record Keeper's Assistant",602
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Runic String","-","0.50%","Record Keeper",602
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Runic String","-","58.23%","Sentient Slime",948
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Runic String","-","40.93%","Dread Knight",948
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Runic String","-","0.84%","Harbinger of Death",948
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","46.23%","Dread Knight",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","20.33%","Chamber Cleaver",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","10.49%","Portal Plunderer",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","8.85%","Skeletal Champion",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","7.54%","Clockwork Timespinner",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","4.92%","Sentient Slime",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","1.31%","Record Keeper's Assistant",305
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.33%","Record Keeper",305
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","28.51%","Timeless Lich",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","26.51%","Timeslither Pythoness",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","10.04%","Portal Plunderer",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","7.63%","Carrion Medium",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","7.23%","Epoch Golem",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","6.02%","Skeletal Champion",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","5.62%","Shackled Servant",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","5.62%","Dread Knight",249
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","2.81%","Harbinger of Death",249
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","22.25%","Sentient Slime",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","21.83%","Dread Knight",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","18.09%","Portal Pursuer",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","16.22%","Clockwork Timespinner",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","11.85%","Vigilant Ward",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","9.15%","Shackled Servant",481
"Bristle Woods Rift","Ingress (Paladin's Bane)","Runic String","-","0.62%","Harbinger of Death",481
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","23.63%","Epoch Golem",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","17.66%","Portal Plunderer",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","13.93%","Clockwork Timespinner",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","13.93%","Record Keeper's Assistant",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","11.19%","Record Keeper",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","10.70%","Dread Knight",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","5.97%","Skeletal Champion",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","1.99%","Harbinger of Death",402
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Runic String","-","1.00%","Sentient Slime",402
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","28.88%","Timelost Thaumaturge",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","19.83%","Chamber Cleaver",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","15.52%","Shackled Servant",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","12.07%","Timeslither Pythoness",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","7.54%","Dread Knight",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","7.33%","Vigilant Ward",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","4.53%","Skeletal Champion",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","3.45%","Harbinger of Death",464
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","0.86%","Sentient Slime",464
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","95.83%","Skeletal Champion",120
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","2.50%","Timelost Thaumaturge",120
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","0.83%","Shackled Servant",120
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","0.83%","Vigilant Ward",120
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","35.43%","Carrion Medium",8022
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","27.87%","Chronomaster",8022
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","19.95%","Timeless Lich",8022
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","11.39%","Sentient Slime",8022
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","5.36%","Skeletal Champion",8022
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","32.76%","Carrion Medium",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","23.28%","Chronomaster",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","14.66%","Portal Pursuer",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","12.93%","Timeless Lich",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","6.90%","Sentient Slime",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","6.03%","Portal Paladin",116
"Bristle Woods Rift","Timewarp (Pursued)","Runic String","-","3.45%","Skeletal Champion",116
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","32.69%","Carrion Medium",104
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","23.08%","Chronomaster",104
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","15.38%","Timeless Lich",104
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","14.42%","Portal Pursuer",104
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","11.54%","Sentient Slime",104
"Bristle Woods Rift","Timewarp (Paladin's Bane) (Pursued)","Runic String","-","2.88%","Skeletal Champion",104
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","38.16%","Portal Paladin",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","20.18%","Dread Knight",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","12.28%","Absolute Acolyte",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","8.63%","Vigilant Ward",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","4.68%","Timelost Thaumaturge",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","4.24%","Shackled Servant",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","4.24%","Harbinger of Death",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","2.63%","Timeslither Pythoness",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","2.63%","Carrion Medium",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","2.19%","Timeless Lich",684
"Bristle Woods Rift","Acolyte","Runic String","Rift Antiskele","0.15%","Chronomaster",684
"Bristle Woods Rift","Guard Barracks","Runic String","Rift Antiskele","66.09%","Portal Paladin",115
"Bristle Woods Rift","Guard Barracks","Runic String","Rift Antiskele","20.00%","Dread Knight",115
"Bristle Woods Rift","Guard Barracks","Runic String","Rift Antiskele","9.57%","Epoch Golem",115
"Bristle Woods Rift","Guard Barracks","Runic String","Rift Antiskele","2.61%","Clockwork Timespinner",115
"Bristle Woods Rift","Guard Barracks","Runic String","Rift Antiskele","1.74%","Sentient Slime",115
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","31.11%","Carrion Medium",1758
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","27.02%","Chronomaster",1758
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","19.00%","Timeless Lich",1758
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","12.06%","Portal Paladin",1758
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","10.81%","Sentient Slime",1758
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","36.59%","Dread Knight",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","13.79%","Vigilant Ward",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","10.46%","Timelost Thaumaturge",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","9.35%","Shackled Servant",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","7.54%","Timeslither Pythoness",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","7.31%","Absolute Acolyte",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","6.14%","Carrion Medium",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","5.73%","Harbinger of Death",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","2.81%","Timeless Lich",1711
"Bristle Woods Rift","Acolyte (Paladin's Bane)","Runic String","Rift Antiskele","0.29%","Chronomaster",1711
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","36.71%","Carrion Medium",1332
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","29.13%","Chronomaster",1332
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","21.55%","Timeless Lich",1332
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","12.61%","Sentient Slime",1332
"Bristle Woods Rift","Ancient Lab","Ancient String","-","37.50%","Epoch Golem",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","23.06%","Portal Plunderer",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","10.56%","Dread Knight",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","10.34%","Portal Paladin",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","6.25%","Clockwork Timespinner",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","5.17%","Skeletal Champion",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","4.74%","Record Keeper",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","1.72%","Record Keeper's Assistant",464
"Bristle Woods Rift","Ancient Lab","Ancient String","-","0.65%","Sentient Slime",464
"Bristle Woods Rift","Frozen Alcove","Ancient String","-","48.76%","Sentient Slime",402
"Bristle Woods Rift","Frozen Alcove","Ancient String","-","37.56%","Dread Knight",402
"Bristle Woods Rift","Frozen Alcove","Ancient String","-","13.43%","Portal Paladin",402
"Bristle Woods Rift","Frozen Alcove","Ancient String","-","0.25%","Harbinger of Death",402
"Bristle Woods Rift","Gearworks","Ancient String","-","34.03%","Dread Knight",335
"Bristle Woods Rift","Gearworks","Ancient String","-","17.01%","Portal Plunderer",335
"Bristle Woods Rift","Gearworks","Ancient String","-","11.64%","Clockwork Timespinner",335
"Bristle Woods Rift","Gearworks","Ancient String","-","9.85%","Skeletal Champion",335
"Bristle Woods Rift","Gearworks","Ancient String","-","7.46%","Record Keeper's Assistant",335
"Bristle Woods Rift","Gearworks","Ancient String","-","6.87%","Sentient Slime",335
"Bristle Woods Rift","Gearworks","Ancient String","-","6.87%","Portal Paladin",335
"Bristle Woods Rift","Gearworks","Ancient String","-","6.27%","Record Keeper",335
"Bristle Woods Rift","Guard Barracks","Ancient String","-","61.38%","Portal Paladin",795
"Bristle Woods Rift","Guard Barracks","Ancient String","-","14.47%","Dread Knight",795
"Bristle Woods Rift","Guard Barracks","Ancient String","-","11.82%","Sentient Slime",795
"Bristle Woods Rift","Guard Barracks","Ancient String","-","7.42%","Epoch Golem",795
"Bristle Woods Rift","Guard Barracks","Ancient String","-","4.91%","Clockwork Timespinner",795
"Bristle Woods Rift","Ingress","Ancient String","-","21.09%","Portal Pursuer",313
"Bristle Woods Rift","Ingress","Ancient String","-","18.85%","Clockwork Timespinner",313
"Bristle Woods Rift","Ingress","Ancient String","-","17.89%","Sentient Slime",313
"Bristle Woods Rift","Ingress","Ancient String","-","15.02%","Dread Knight",313
"Bristle Woods Rift","Ingress","Ancient String","-","14.70%","Vigilant Ward",313
"Bristle Woods Rift","Ingress","Ancient String","-","11.82%","Shackled Servant",313
"Bristle Woods Rift","Ingress","Ancient String","-","0.64%","Harbinger of Death",313
"Bristle Woods Rift","Lucky Tower","Ancient String","-","18.58%","Epoch Golem",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","15.93%","Clockwork Timespinner",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","15.04%","Portal Plunderer",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","11.50%","Portal Paladin",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","10.62%","Dread Knight",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","10.62%","Record Keeper",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","7.08%","Record Keeper's Assistant",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","6.19%","Skeletal Champion",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","2.65%","Sentient Slime",113
"Bristle Woods Rift","Lucky Tower","Ancient String","-","1.77%","Harbinger of Death",113
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","25.12%","Timelost Thaumaturge",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","20.05%","Vigilant Ward",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","19.84%","Shackled Servant",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","9.70%","Timeslither Pythoness",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","9.49%","Portal Paladin",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","8.76%","Sentient Slime",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","5.24%","Skeletal Champion",2444
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","1.80%","Harbinger of Death",2444
"Bristle Woods Rift","Timewarp","Ancient String","-","35.29%","Dread Knight",136
"Bristle Woods Rift","Timewarp","Ancient String","-","19.85%","Sentient Slime",136
"Bristle Woods Rift","Timewarp","Ancient String","-","17.65%","Carrion Medium",136
"Bristle Woods Rift","Timewarp","Ancient String","-","11.03%","Timeless Lich",136
"Bristle Woods Rift","Timewarp","Ancient String","-","10.29%","Portal Paladin",136
"Bristle Woods Rift","Timewarp","Ancient String","-","5.88%","Skeletal Champion",136
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","42.99%","Epoch Golem",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","22.87%","Portal Plunderer",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","10.37%","Dread Knight",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","7.93%","Record Keeper",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","7.62%","Clockwork Timespinner",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","6.10%","Skeletal Champion",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","1.22%","Sentient Slime",328
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","0.91%","Record Keeper's Assistant",328
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Ancient String","-","61.15%","Sentient Slime",260
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Ancient String","-","38.85%","Dread Knight",260
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","23.08%","Timeless Lich",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","22.31%","Epoch Golem",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","21.54%","Timeslither Pythoness",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","13.85%","Portal Plunderer",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","5.38%","Skeletal Champion",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","4.62%","Carrion Medium",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","3.08%","Harbinger of Death",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","3.08%","Dread Knight",130
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","3.08%","Shackled Servant",130
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","23.84%","Clockwork Timespinner",151
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","19.87%","Portal Pursuer",151
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","18.54%","Vigilant Ward",151
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","14.57%","Shackled Servant",151
