"Location","Phase","Trap","Base","Cheese","Charm","Mouse","Loot","Qty","Sample"
"Bristle Woods Rift","Gearworks","-","-","-","-","Epoch Golem","Rift Antiskele Charm",0.24444444444444444,45
"Bristle Woods Rift","Gearworks","-","-","-","-","Epoch Golem","Time Sand",0.08888888888888889,45
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Epoch Golem","Ancient String Cheese Potion",1.9172413793103449,435
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Epoch Golem","Quantum Quartz",0.5195402298850574,435
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Epoch Golem","Rift Antiskele Charm",0.31724137931034485,435
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Epoch Golem","Time Sand",0.16091954022988506,435
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Epoch Golem","Quantum Quartz",2.256198347107438,242
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Epoch Golem","Rift Wealth Charm",7.491735537190083,242
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Epoch Golem","Ancient String Cheese Potion",1.743801652892562,242
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Epoch Golem","Rift Antiskele Charm",0.23553719008264462,242
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Epoch Golem","Time Sand",0.2066115702479339,242
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Epoch Golem","Ancient String Cheese Potion",1.923913043478261,368
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Epoch Golem","Quantum Quartz",1.4646739130434783,368
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Epoch Golem","Rift Antiskele Charm",0.27717391304347827,368
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Epoch Golem","Time Sand",0.23097826086956522,368
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Epoch Golem","Tiny Sprocket",0.8152173913043478,368
"Bristle Woods Rift","Acolyte","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",2,683
"Bristle Woods Rift","Acolyte","-","-","-","-","Harbinger of Death","Quantum Quartz",3.938506588579795,683
"Bristle Woods Rift","Acolyte","-","-","-","-","Harbinger of Death","Ancient Relic",0.1478770131771596,683
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",2,6
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Harbinger of Death","Quantum Quartz",4,6
"Bristle Woods Rift","Gearworks","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",2,1
"Bristle Woods Rift","Gearworks","-","-","-","-","Harbinger of Death","Quantum Quartz",5,1
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",1.9487179487179487,39
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Harbinger of Death","Quantum Quartz",5.9743589743589745,39
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Harbinger of Death","Rift Wealth Charm",6.641025641025641,39
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Harbinger of Death","Ancient Relic",0.1794871794871795,39
"Bristle Woods Rift","Ingress","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",2,15
"Bristle Woods Rift","Ingress","-","-","-","-","Harbinger of Death","Quantum Quartz",3.6,15
"Bristle Woods Rift","Ingress","-","-","-","-","Harbinger of Death","Ancient Relic",0.06666666666666667,15
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",1.9428571428571428,35
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Harbinger of Death","Quantum Quartz",4.6,35
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Harbinger of Death","Ancient Relic",0.14285714285714285,35
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Harbinger of Death","Tiny Sprocket",0.42857142857142855,35
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",2,1
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Harbinger of Death","Quantum Quartz",4,1
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Harbinger of Death","Runic String Cheese Potion",1.9381443298969072,194
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Harbinger of Death","Quantum Quartz",3.850515463917526,194
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Harbinger of Death","Ancient Relic",0.14432989690721648,194
"Bristle Woods Rift","Acolyte","-","-","-","-","Portal Paladin","Tiny Sprocket",1.53,1000
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Portal Paladin","Tiny Sprocket",1.5059101654846336,423
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Portal Paladin","Tiny Sprocket",1.5147058823529411,68
"Bristle Woods Rift","Furnace Room","-","-","-","-","Portal Paladin","Tiny Sprocket",1,4
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Paladin","Tiny Sprocket",1.515527950310559,161
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Portal Paladin","Tiny Sprocket",1.502248875562219,1334
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Paladin","Tiny Sprocket",1.44,50
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Paladin","Rift Wealth Charm",6.42,50
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Paladin","Quantum Quartz",1.78,50
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Paladin","Tiny Sprocket",1.8181818181818181,66
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Paladin","Quantum Quartz",0.8181818181818182,66
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Portal Paladin","Tiny Sprocket",1.4744186046511627,215
"Bristle Woods Rift","Timewarp","-","-","-","-","Portal Paladin","Tiny Sprocket",1.4967032967032967,455
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4401787527930123,4923
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.141986593540524,4923
"Bristle Woods Rift","Furnace Room","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.3333333333333333,3
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4849624060150375,266
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.0338345864661653,266
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Quantum Quartz",1.8405466970387243,439
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Rift Wealth Charm",6.671981776765376,439
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4328018223234624,439
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.1548974943052392,439
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4320712694877507,449
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Quantum Quartz",0.8240534521158129,449
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.7171492204899776,449
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,17
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,7
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.6,10
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.6666666666666665,3
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Quantum Quartz",3,1
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Tiny Sprocket",5,1
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Rift Wealth Charm",5,1
"Bristle Woods Rift","Ingress","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.18125,160
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Pursuer","Quantum Quartz",1,2
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Pursuer","Tiny Sprocket",4,2
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.4,20
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.9375,16
"Bristle Woods Rift","Security","-","-","-","-","Portal Pursuer","Tiny Sprocket",4.5,2
"Bristle Woods Rift","Timewarp","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.6875,32
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper","Tiny Sprocket",0.5816733067729084,753
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.24169986719787517,753
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper","Tiny Sprocket",0.5977011494252874,522
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.210727969348659,522
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Quantum Quartz",0.8320610687022901,262
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Tiny Sprocket",1.3129770992366412,262
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.23282442748091603,262
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper","Tiny Sprocket",0.6666666666666666,3
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.3333333333333333,3
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.967032967032967,182
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.9346153846153846,780
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",1.7215686274509805,255
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper's Assistant","Quantum Quartz",0.803921568627451,255
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.6818181818181818,22
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Sentient Slime","Tiny Sprocket",1.18562874251497,167
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Sentient Slime","Tiny Sprocket",1.2129760225669957,1418
"Bristle Woods Rift","Gearworks","-","-","-","-","Sentient Slime","Tiny Sprocket",1.2076612903225807,496
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1535836177474403,293
"Bristle Woods Rift","Ingress","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1956521739130435,276
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Sentient Slime","Quantum Quartz",0.8673469387755102,196
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Sentient Slime","Tiny Sprocket",1.816326530612245,196
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Sentient Slime","Tiny Sprocket",1.2071516646115907,811
"Bristle Woods Rift","Timewarp","-","-","-","-","Sentient Slime","Tiny Sprocket",1.2013093289689034,1833
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,853
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5556858147713951,853
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Time Sand",0.3704572098475967,853
"Bristle Woods Rift","Gearworks","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,1
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9315068493150684,73
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Quantum Quartz",1.821917808219178,73
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Rift Wealth Charm",6.342465753424658,73
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4931506849315068,73
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Time Sand",0.2465753424657534,73
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9642857142857143,112
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Tiny Sprocket",0.625,112
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Time Sand",0.21428571428571427,112
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9522365428354814,1319
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5617892342683851,1319
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Time Sand",0.25928733889310085,1319
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9444444444444444,18
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4444444444444444,18
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Time Sand",0.05555555555555555,18
"Bristle Woods Rift","Acolyte","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8821068176224465,4063
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8273195876288659,776
"Bristle Woods Rift","Furnace Room","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8591549295774648,71
"Bristle Woods Rift","Gearworks","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8379629629629629,432
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Quantum Quartz",1.9615384615384615,78
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Rift Wealth Charm",7.628205128205129,78
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.7948717948717948,78
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Skeletal Champion","Tiny Sprocket",1.9453125,128
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Skeletal Champion","Quantum Quartz",0.7109375,128
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8181818181818182,88
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.852803738317757,428
"Bristle Woods Rift","Security","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8431372549019608,306
"Bristle Woods Rift","Timewarp","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8449328449328449,819
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Time Sand",2.522666666666667,375
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Quantum Quartz",0.8186666666666667,375
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5466666666666666,375
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Quantum Quartz",2.6555555555555554,180
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Rift Wealth Charm",8.272222222222222,180
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Time Sand",1.8888888888888888,180
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5666666666666667,180
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Time Sand",2.196659707724426,2395
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Quantum Quartz",0.8150313152400835,2395
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5361169102296451,2395
"Bristle Woods Rift","Acolyte","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,1092
"Bristle Woods Rift","Acolyte","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6565934065934066,1092
"Bristle Woods Rift","Gearworks","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,4
"Bristle Woods Rift","Gearworks","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.75,4
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.859071274298056,1852
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6290496760259179,1852
"Bristle Woods Rift","Security","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.7857142857142856,42
"Bristle Woods Rift","Security","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.5238095238095238,42
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeslither Pythoness","Time Sand",1,735
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.508843537414966,735
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Rift Wealth Charm",7.540106951871658,187
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.3689839572192513,187
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Quantum Quartz",1.8663101604278074,187
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Time Sand",0.732620320855615,187
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.4922279792746114,579
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timeslither Pythoness","Time Sand",0.7495682210708118,579
"Bristle Woods Rift","Acolyte","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.5246010638297873,1504
"Bristle Woods Rift","Acolyte","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6735372340425532,1504
"Bristle Woods Rift","Gearworks","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",1,1
"Bristle Woods Rift","Gearworks","-","-","-","-","Vigilant Ward","Tiny Sprocket",2,1
"Bristle Woods Rift","Ingress","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.441860465116279,129
"Bristle Woods Rift","Ingress","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6821705426356589,129
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.4125386996904026,1292
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6269349845201239,1292
"Bristle Woods Rift","Security","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.4090909090909092,22
"Bristle Woods Rift","Security","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.5,22
