"Location","Phase","Trap","Base","Cheese","Charm","Mouse","Loot","Qty","Sample"
"Fort Rox","-","-","-","-","-","Wereminer","Howlite",0.5019347855499933,36955
"Fort Rox","-","-","-","-","-","Dawn Guardian","Dawn Dust",2.010782289515944,39231
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Dawn Dust",4.001111111111111,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Bloodstone",1,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Howlite",1.3076068376068377,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Silver Bolt",0.16037037037037036,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Ancient Relic",0.14102564102564102,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Super Cactus Charm",2.5675213675213677,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Divine Orb",0.07974358974358975,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Animatronic Bird",0.020341880341880343,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Ultimate Luck Charm",0.020284900284900285,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Ultimate Power Charm",0.019487179487179488,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Ultimate Lucky Power Charm",0.01638176638176638,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Flawless Orb",0.08176638176638176,35100
"Fort Rox","-","-","-","-","-","Monster of the Meteor","Simple Orb",0.07094017094017094,35100
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Meteoric Core Fragments",0.5853174603174603,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Super Ancient Charm",5.218253968253968,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ancient Relic",0.49404761904761907,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Extreme Ancient Charm",3.9285714285714284,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Howlite",2.7976190476190474,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Moon Cheese",4.938492063492063,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Super Cactus Charm",11.140873015873016,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Animatronic Bird",0.0992063492063492,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Silver Bolt",0.09523809523809523,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ultimate Ancient Charm",0.8531746031746031,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Meteorite Piece",8.21031746031746,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Treasure Map Clue",0.025793650793650792,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Flawless Orb",0.11904761904761904,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Divine Orb",0.07142857142857142,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Unstable Charm",0.5892857142857143,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","High Charge Egg",0.023809523809523808,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Gold",0.5059523809523809,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ultimate Lucky Power Charm",0.027777777777777776,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ultimate Attraction Charm",0.015873015873015872,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Low Charge Egg",0.011904761904761904,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ultimate Power Charm",0.01984126984126984,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Ultimate Luck Charm",0.011904761904761904,504
"Fort Rox","-","-","-","-","-","Heart of the Meteor","Simple Orb",0.03968253968253968,504
