"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.64%","The Menace",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.44%","Outbreak Assassin",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.34%","Tentacle",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.25%","Mutant Mongrel",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.96%","Telekinetic Mutant",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.86%","Toxic Warrior",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.28%","Lab Technician",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.28%","Mutant Ninja",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.08%","Sludge Swimmer",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.46%","Sludge",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.17%","Bog Beast",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.17%","Swamp Runner",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.07%","Monster Tail",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Spore",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.78%","Gelatinous Octahedron",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.78%","Mutated Siblings",1029
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.10%","Glitchpaw",1029
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","14.97%","Hazmat",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.70%","Sludge Soaker",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.54%","Plague Hag",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.91%","Biohazard",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.19%","Tentacle",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","9.92%","Telekinetic Mutant",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","6.69%","Mutant Ninja",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","6.05%","Gelatinous Octahedron",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.34%","Scrap Metal Monster",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.16%","Lab Technician",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","2.08%","Monster Tail",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.68%","Bog Beast",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.10%","Swamp Runner",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.94%","Mutated Siblings",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.93%","Sludge",8640
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.81%","Spore",8640
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","16.46%","Hazmat",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","12.25%","Telekinetic Mutant",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","10.11%","Tentacle",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","9.19%","The Menace",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","6.74%","Biohazard",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","6.13%","Mutant Mongrel",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","5.13%","Mutant Ninja",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","5.05%","Slimefist",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.98%","Toxic Warrior",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.82%","Sludge Swimmer",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.75%","Lab Technician",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","4.59%","Outbreak Assassin",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.38%","Mutated Siblings",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.30%","Gelatinous Octahedron",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.15%","Swamp Runner",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.07%","Plague Hag",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.00%","Scrap Metal Monster",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Monster Tail",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.84%","Bog Beast",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.77%","Spore",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.61%","Sludge",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.61%","Sludge Soaker",1306
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.15%","Glitchpaw",1306
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.47%","Toxic Warrior",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.39%","Hazmat",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","11.44%","Slimefist",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","11.05%","Mutant Mongrel",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.55%","Outbreak Assassin",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","7.30%","Telekinetic Mutant",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.72%","Biohazard",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.15%","Plague Hag",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.90%","Tentacle",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.66%","Lab Technician",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","2.06%","Mutant Ninja",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.85%","Sludge Soaker",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.82%","Scrap Metal Monster",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.46%","Gelatinous Octahedron",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.97%","Sludge",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.92%","Bog Beast",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.90%","Mutated Siblings",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.85%","Spore",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.79%","Monster Tail",8741
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.77%","Swamp Runner",8741
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.38%","Mutant Mongrel",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.25%","Hazmat",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","12.58%","The Menace",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.78%","Sludge Swimmer",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.65%","Slimefist",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","10.12%","Toxic Warrior",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","9.92%","Outbreak Assassin",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","4.53%","Lab Technician",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.46%","Biohazard",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.20%","Spore",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.13%","Sludge",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.13%","Tentacle",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.07%","Scrap Metal Monster",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.00%","Mutant Ninja",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.93%","Monster Tail",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.87%","Gelatinous Octahedron",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.80%","Plague Hag",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.73%","Sludge Soaker",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.67%","Swamp Runner",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.67%","Bog Beast",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.53%","Mutated Siblings",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.47%","Telekinetic Mutant",1502
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.13%","Glitchpaw",1502
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","13.59%","Hazmat",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","8.06%","Mutant Mongrel",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.57%","The Menace",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.56%","Outbreak Assassin",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.39%","Mutant Ninja",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.17%","Telekinetic Mutant",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.15%","Toxic Warrior",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.10%","Slimefist",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.74%","Sludge Swimmer",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.88%","Biohazard",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.92%","Sludge Soaker",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.45%","Plague Hag",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.39%","Lab Technician",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.37%","Tentacle",8854
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.65%","Scrap Metal Monster",8854
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.96%","The Menace",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.54%","Sludge Swimmer",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.89%","Hazmat",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.68%","Outbreak Assassin",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.62%","Toxic Warrior",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.32%","Slimefist",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","9.95%","Mutant Mongrel",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","5.24%","Lab Technician",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.73%","Biohazard",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.07%","Mutant Ninja",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.07%","Scrap Metal Monster",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.89%","Tentacle",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Plague Hag",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.72%","Telekinetic Mutant",1678
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.48%","Sludge Soaker",1678
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","12.88%","Hazmat",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","11.23%","Mutant Mongrel",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","9.79%","Slimefist",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","9.63%","Mutated Behemoth",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.92%","The Menace",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","8.27%","Telekinetic Mutant",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","7.64%","Outbreak Assassin",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","6.61%","Sludge Swimmer",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","6.35%","Toxic Warrior",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","4.72%","Tentacle",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.96%","Biohazard",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","3.91%","Lab Technician",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","2.47%","Mutant Ninja",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","1.71%","Scrap Metal Monster",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.97%","Sludge Soaker",3811
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Super Rotten","0.94%","Plague Hag",3811
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","19.63%","Mutated Behemoth",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","13.25%","The Menace",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","12.74%","Hazmat",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","12.23%","Sludge Swimmer",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","10.03%","Outbreak Assassin",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","9.01%","Toxic Warrior",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","7.22%","Slimefist",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","6.20%","Mutant Mongrel",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","3.48%","Lab Technician",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.27%","Biohazard",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.10%","Mutant Ninja",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","1.02%","Plague Hag",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.93%","Scrap Metal Monster",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.76%","Tentacle",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.59%","Sludge Soaker",1177
"Toxic Spill","Archduke/Archduchess","Magical Rancid Radioactive Blue","Super Rotten","0.51%","Telekinetic Mutant",1177
